Kamila K.,/user_details?userid=PBDyg__dQFiZD1DKfa5lXw,"Brooklyn, NY",10/31/2020,5,"Been here for my birthday twice and absolutely in LOVE! I crave Buddakan 24/7 lol. Their chili rock shrimp HITS the spot. We also had the pork buns which we loved. The Ma La chicken, I could eat every day. Chinese sausage fried rice and Wok tossed noodles with prawns was excellent. The staff/service is impeccable. They answered all of our questions and were very attentive. Constantly coming over to remove dirty napkins and replacing them and filling our drinks. Sit indoors. The decor is elegant, yet edgy. Downstairs feels like Game of Thrones. Of course it's on the ""pricier side"" but the flavor of the food is absolutely worth it! I need to go on more date nights to Buddakan!!"
Pierson S.,/user_details?userid=RmaC2JbmfvVkeFVXCqLufw,"GA, GA",12/14/2021,5,"Absolutely incredible restaurant. Everything was amazing. The shrimp is on point and the noodles are fresh and delicious. The banana cheesecake is creamy and fresh. If you are in NYC, this is a must have."
Jawaid C.,/user_details?userid=0x-av17PltNFK2vJL1v7XQ,"Edison, NJ",12/13/2021,4,"Ambiance, Food, service and decor are all good certainly recommend the place. Not sure of the drinks as I wasn't drinking. Enjoy!!"
hanna e.,/user_details?userid=6-50XkTnce6ypT3zJIalgw,"Verdera, Lincoln, CA",9/4/2021,1,No comment
Denise P.,/user_details?userid=5p5jGVdyYgzzQOS74hN-xw,"Brooklyn, NY",9/7/2021,4,"I honestly was surprised at how much I liked Buddakan.  Honestly, I never thought I'd even come to this place, which I always assumed was for tourists and people who just wanted to be seen.  However, we were looking for a place to eat prior to a show at City Winery and walked past their outdoor dining area, which looked so inviting that we decided to give Buddakan a go.  The servers were great and extremely helpful, because we decided to try a bunch of small plates and didn't know how much to order, and we ended up with the perfect amount of food.  Cocktails were interesting and delicious, and honestly I was surprised how much I liked the food.  We tried the lobster egg rolls, which were a little bland but loaded with lobster; the oxtail dumplings, which were delicious; the pea shoot salad, which was crunchy and fantastic; and the pork buns, which were good.  With each item in the $17-18 range, it wasn't a cheap meal, but the portions were decent and the presentation was lovely.  I definitely would eat here again before a CW show (frankly, it's not that much more expensive than dinner there and the food was a heck of a lot better)."
Grace D.,/user_details?userid=OB5w1oKy6Ak0vkg50FxOjQ,"Mandeville, LA",8/12/2021,3,No comment
Olivia P.,/user_details?userid=8R9qPmTwaQITfTPwVXqMmw,"Fifth by Northwest, Columbus, OH",7/12/2021,2,No comment
Yiannis C.,/user_details?userid=mCmLFthk5E7s1pAoYn5wcg,"New York, NY",10/11/2020,2,No comment
Laura S.,/user_details?userid=6H9g6agwpmiHG8ZYgBJq5w,"Manhattan, NY",3/12/2018,5,No comment
Du D.,/user_details?userid=kiCdcBSu5LWPI1fHaL8ydg,"Valencia, Santa Clarita, CA",3/26/2021,5,No comment
Afnan T.,/user_details?userid=hC9Fl96SJaI1h5cKDUQHRg,"New York, NY",11/11/2018,5,No comment
Alexandra A.,/user_details?userid=8JfYsmT1P8szeDh7SxiuRw,"Miami, FL",5/31/2022,5,Taking the time to write this review because of how amazing our experience was and because we believe our server deserves recognition for how great he was. Joy made sure that our evening was amazing by recommending great dishes and by truly going out of his way to be kind and attentive. The food and ambiance speak for themselves but Joy was the icing on the cake!
Sam F.,/user_details?userid=OUqgbQWjyPaBWu6RSXLxRw,"Davie, FL",9/21/2020,5,No comment
David V.,/user_details?userid=azM0eAuSpsKpmj6RY8TY5g,"Orlando, FL",5/29/2022,2,No comment
Leo Y.,/user_details?userid=SF7cQfmHuQWqINKruCe-kA,"Albany, NY",7/4/2021,5,"This was a unique restaurant experience. When we first walked up, we thought it was a club, based on the employee dress code, the bouncer out front, and the lights and music pulsing from the door. Walking in, there were about a dozen employees behind a front desk, that looked like they were in a fashion magazine shoot. We were checked in by one of the employees, and walked to our table, when over the next several hours, an our waiter, and numerous employees checked in on us, and brought us food and drinks. The star was the edamame dumplings. Biting into a happy cloud is the only way I can think of describing what it feels like to eat one. Everything else was roughly as I would expect from a restaurant costing $100, per person, for dinner. Everything was cooked perfectly, plated beautifully, and the service was spot on. I'm not sure how often we would come back here, but the edamame dumplings sure make it tempting to return."
Gerry L.,/user_details?userid=ksjPRGuhb83JQzbSmsjw8A,"Miami, FL",10/19/2018,5,No comment
Giovanna P.,/user_details?userid=orQdiPYw-FL5dyoWmYx6KQ,"Brooklyn, NY",1/11/2020,5,No comment
Paula W.,/user_details?userid=-NTzCeFFkBYLesbKhVOZog,"Elmhurst, NY",1/5/2021,4,We came here for my birthday dinner. Everything we ordered was absolutely delicious. The ambience inside is beautiful and very romantic as well. Definitely going to come back again!
Aleksandra E.,/user_details?userid=AbDQTjHNmuxA3SBB33-Jug,"Brooklyn, NY",11/10/2019,2,No comment
Virginia M.,/user_details?userid=L65ywvi_LUjHXr9-jkbqog,"San Jose, CA",8/5/2021,4,"Beautiful ambience, perfect and dramatic to set the mood for an amazing dinner. Food is decent but the ambience makes it tastier :)"
Andy B.,/user_details?userid=G-ZBkvWMjsvU2_pF7gg5yA,"Orlando, FL",3/26/2021,3,"Place is ok, very nice establishment, food is not bad, just nothing out of this world for the prices you are paying. I expected more but was more impressed by the establishment than the menu. It's nicely lit and sets the mood for a nice dinner, which to me is what you are paying for. BUT, it's not for me so I probably wouldn't give it another go, there are better options in the city..."
Heather W.,/user_details?userid=pA2PE9UhQWM-OmxuITFomw,"New York, NY",1/12/2018,3,No comment
Sadaf M.,/user_details?userid=yK2VG626IDHVXQKvzm9X9Q,"Tysons, VA",8/25/2019,5,"The atmosphere is amazing and luxurious. It is definitely an impressive place. It's one of the best high-end restaurants in New York City! Their food is top notch, we tried almost everything because we decided to go with the tasting menu (highly recommend) WHAT an experience- lobster fried rice, black pepper beef, edamame dumpling, spring  rolls, broken chili chicken and chili rock shrimp were all my favorites. Everything was just soooooo good! The service is impeccable, our waiter Ryan really knew their menu and made some great recommendations! And DO NOT skip the desserts!"
Shama F.,/user_details?userid=ArqnLr-8du3m0Z2gcvXwTw,"Boston, MA",2/27/2020,3,No comment
Angel S.,/user_details?userid=okmfkKuGXxq18nvmK6u16g,"Linden, NJ",10/19/2020,4,No comment
Leena S.,/user_details?userid=-DnDzcSUccNl6MFWXbMx5g,"South Vancouver, Vancouver, Canada",1/11/2018,5,No comment
Eddie K.,/user_details?userid=Kp3xU1KKGIukvqF9OKEbLg,"Duluth, GA",1/24/2020,3,No comment
Apurva M.,/user_details?userid=sYcKmo7pOOrOyzK3FTSxUg,"Secaucus, NJ",11/13/2021,5,"Awesome food, loved their dumpling tasting platter and Ma La chicken. The dessert was really yum"
Shell K.,/user_details?userid=5J_R9Kb2an_33MKU2vOWbw,"Houston, TX",12/5/2019,4,"Food was really good. I took off one star since I had made reservations and still had to wait 45 mins to get a table. Once I got to my table, everything from the service to food was amazing! I started off with the Chilli rock sushi and the oxtail dumplings. I usually don't like dumplings but the waitress recommended this specific one and I'm so glad I tried it. The dumpling had a thin outer layer which made the meat so flavorful. I had the beef filet and lobster rice as my entree which was also very delicious. Ended my meal with the double chocolate monkey bread and crying chocolate which was good but not the best dessert I've had. I'd definitely come back for the ambiance and food."
Angela D.,/user_details?userid=RJgP0vEAn5FnwOa9WsolSQ,"Basking Ridge, NJ",11/18/2019,5,No comment
Kristine F.,/user_details?userid=IQ1c1pePjdru5pc8hdsdVQ,"Hayward, CA",10/22/2017,5,No comment
Matt R.,/user_details?userid=Od2Ev0b92eKrciDJIRVNpQ,"Philadelphia, PA",1/7/2018,3,No comment
Emma E.,/user_details?userid=1wQFR1lMwPRHVsxT660RWA,"New York, NY",9/28/2021,5,"Need a spot to go for a special occasion or just want to treat yourself, this is the spot. The Edamame Dumplings are my favorite item on the menu. So simple but just perfection! I cant talk enough about how amazing this space is. Trust me, you will not be disappointed"
Greg T.,/user_details?userid=GEaQ_oRKS2s9tdvHwj9wcQ,"Bronx, NY",10/12/2019,2,No comment
Jigar D.,/user_details?userid=bC64WWFBIQEIYSY4nb6fUw,"Long Island, NY",10/6/2020,4,We went here for a birthday celebration we were amazed by the inside decor and the food quality was decent. It's on the pricey end and the service is ok also due to pandemic they can only accommodate 10 ppl per table. The ambiance is a bit dim for my liking.
Bob D.,/user_details?userid=H3TkxF1FTNJTwn0RVMV9vQ,"New York, NY",10/28/2021,5,No comment
Samantha W.,/user_details?userid=PfEweBUlI4H8DwtUia-Dxw,"New York, NY",9/26/2019,4,No comment
Christie N.,/user_details?userid=fUq1RcZxPkzvPI327XQZ5w,"Indianapolis, IN",6/11/2018,5,No comment
Ayeshah A.,/user_details?userid=WDf-gB0hkNSV6I2y_gP41Q,"Queens, Queens, NY",10/25/2021,4,"Service was absolutely amazing !!! Great ambiance !! Perfect for a dinner date. The lobster egg rolls & oxtail dumplings were amazing. For the entree, I got the pepper beef with lobster fried rice. I personally think the rice was bland. Could've asked for some salt but I didn't. Food for me was 8/10 but would definitely recommend."
Emma F.,/user_details?userid=R9sFGrNbkYs3f2Dwlfg7TQ,"Stockholm, Sweden",8/5/2019,3,No comment
Omar Y.,/user_details?userid=CjecKPpiz0hVaUhJqak_ww,"Dallas, TX",8/26/2020,5,No comment
Audrey T.,/user_details?userid=eYEZq-SeASGAsZ09GURYBw,"Jersey City, NJ",9/13/2020,4,No comment
Ana R.,/user_details?userid=qSPCggQgoaNZW5owGSN0Mg,"Bronx, New York, NY",10/16/2021,5,The food is absolutely amazing and the ambiance is just as impressive. They had good music playing and my birthday dinner was perfect. Loved it for a special night out.
Mahsa N.,/user_details?userid=BNPbolK_o-WK7oXv6iFxDA,"New York, NY",11/1/2020,4,No comment
Mahsa T.,/user_details?userid=FokgHC5GuMddOY-E5Qco9g,"New York, NY",9/29/2017,4,No comment
Amanda N.,/user_details?userid=D2zz_7qoPV1RlxQNy1oMkg,"The Woodlands, TX",10/10/2021,1,No comment
Roxy N.,/user_details?userid=TqItpMgI4UABdpUb7HeO-g,"San Fernando Valley, CA",5/29/2019,5,No comment
Megan K.,/user_details?userid=uZmr4ESxAPfbxfXgOueyBg,"Chicago, IL",9/30/2020,1,"This restaurant came highly recommended by friends, so I decided to visit during my trip to NYC. I'm not sure what the issues were in the kitchen this day, or if this was normal, but all dishes we ordered had no flavor, oil or salt. Everything tasted extremely bland, like it was frozen, lacking almost all flavor. The only good thing was my drink. The service was also very poor as well. So disappointed and I will not be back."
Bob A.,/user_details?userid=TjI8wbY3j8LD25OFBwL7Lw,"LONG ISLAND CITY, NY",4/7/2022,2,Gone down hill quite a bit. Bartender made our drinks and filled up the cups 3/4s the way. Not cool when theyre 20$ drinks. Also 5 out of 7 plates came out room temperature. Clearly a factory now not focused on quality.
Susan B.,/user_details?userid=YYlIGSzDmp2GwgtL9k4X4A,"Manhattan, New York, NY",8/31/2019,5,No comment
Shonell I.,/user_details?userid=Ooq5eUO6wsmppLCl3kHOAQ,"Manhattan, New York, NY",4/2/2022,1,"The food was great! However, the one star is for the racist behavior of the waiter named Josh. My daughter, who is Black, dined  with her friend, who is White. The entire meal, Josh completely ignored my daughter. Only interacting and speaking with her friend. When they asked for dessert menus, he only bought one and handed it to her friend, again ignoring my daughter. Blatant, overt racism and so disappointing. Do better, Buddakan!"
Young P.,/user_details?userid=JM_JfYRtTIBc42zHSRgsrA,"Los Angeles, CA",9/18/2017,5,No comment
Stephanie M.,/user_details?userid=skyC5x83tLkaw6tkFe_T8Q,"Bronx, NY",10/29/2020,4,Went for my best friend's made reservations for 7 very accommodating pleasant and helpful staff. The food was delicious and the drinks also!! I will be returning in the near future
Doug A.,/user_details?userid=QXdJvYX7zo61lrEIFsGuug,"West Palm Beach, FL",8/11/2021,5,"FABULOUS IN ALL WAYS. The architecture and the music and the noise and the crowd and the staff are all what you would expect from a Stephen Starr production............but it's the food that's terrific. We had 8 different dishes and shared them between the 3 of us (of course, one of us was a 24 year old grandson who isn't shy about eating. SPECTACULAR."
Helen H.,/user_details?userid=1M3Y5FhumVwkJ6h5773Ypg,"Brooklyn, NY",2/28/2018,3,No comment
Keana S.,/user_details?userid=mpIWbn0dTPxfQ_ca7tKLNQ,"Waukesha, WI",9/15/2019,2,No comment
Rashmi G.,/user_details?userid=CjhTdmN6qWEKC7Zo6qadow,"Chandler, AZ",5/21/2017,5,No comment
Iris M.,/user_details?userid=_c_TglzMv9UwCSbtcS6hZg,"Miami, FL",7/24/2019,4,No comment
Chris O.,/user_details?userid=XAg6YhM2hqbACIqwxQP42w,"Oakdale, CA",8/28/2019,3,No comment
Jon S.,/user_details?userid=lvIG-K9_d9bRHeGW4EqesA,"Huntingdon Valley, Lower Moreland Township, PA",3/21/2022,5,"Incredible Asian fusion in a great slightly night clubby space. Very cool decor and great for a night out. Don't miss the edamame dumplings, filet mignon with soy miso butter, broken chili chicken, and one of the fried rices. Yummmm."
Jay A.,/user_details?userid=E8VmKFiSkgrkA6ifakxEAg,"Paterson, NJ",11/24/2019,3,No comment
Tessa G.,/user_details?userid=GYKTGuYrHRoYNfrQo9rQLg,"New York, NY",3/3/2021,5,Great place for a romantic dinner or celebration. My two favorite dishes are the edamame dumplings and the Peking duck. Their outdoor dining setup is AMAZING! it is so warm and cute. Their indoor area is also beautiful so excited for them to reopen it.
Chris B.,/user_details?userid=miSP-0Z1vDQHXj42fVjs0A,"New York, NY",4/20/2019,5,No comment
Karen C.,/user_details?userid=gewKGr5ntzYdSjDRCnqAsg,"Queens, NY",8/11/2019,4,No comment
