Jennifer G.,/user_details?userid=U60_AeUUzNwuAkK9qRnfJQ,"Manchester, MD",4/4/2023,5.0,No comment,https://www.yelp.com/biz/someday-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew 
Cristina G.,/user_details?userid=KSvye78sA1CtAxP9B6Liqw,"Miami, FL",12/11/2021,5.0,"The breakfast bowl is spectacular, as well as the cauliflower that we began with. The cantaloupe mimosa was okay",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joseph T.,/user_details?userid=SqVUNVeYJblyoUz4e-Fiqw,"Brooklyn, NY",3/14/2021,4.0,"My fiancée and I grabbed a couple drinks and some brunch. Unfortunately, it was an incredibly windy day which cut our experience a bit short. I had a couple glasses of red wine while my fiancée had one of their signature cocktails. We also shared their duck bacon, egg, and cheese sandwich along with a side of fries. The fries are outstanding. They're on the slightly thicker side but we're super crispy and a bit flakey. They were just thick enough that I tasted a bit of that baked potato filling yet not in an hearty way. The staff was very accommodating and tried to make the best of the inclement weather.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alicia C.,/user_details?userid=osM4Ssqj-w-JTXGVe7TTuA,"Manhattan, NY",1/11/2020,5.0,"I've been here twice in the last few months. Both times were winners! I love how this place does a great job of celebrating all things breakfast, lunch and brunch. Plus, thank you for giving halloumi it's rightful place on the menu! Oh my god I swear, this is a cheese that isn't on enough damn menus in NYC. As someone who frequents London often, they pull a strong halloumi game, and finally I found a place that gives it the space it deserves! I'm guess Freda loved halloumi. Thanks Jack for helping all of us halloumi loving foodies what we need, grilled ass cheese that belongs on every damn thing! Come here and make your belly happy! Other hit list items: freshly squeezed cantaloupe juice. And holy moly, the cheesecake will blow your mind. That crust is sinful. Can't wait for another visit!",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
William L.,/user_details?userid=OWX79rk2xxe_F2cYq_EA0A,"Los Angeles, CA",5/30/2021,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Katie B.,/user_details?userid=V6QSLVhWE0U1ngAYSH6TyQ,"Buffalo, NY",3/22/2021,1.0,Not following any covid guidelines. Pretty much accepting guests at 100% capacity. The only protection is the plexiglass barriers but there were a lot of people dinning indoors.,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Myung C.,/user_details?userid=l_QANrKzp5wvg97n5XjztA,"New York, NY",3/30/2021,3.0,"Great service, great tasting food, terrible portions. I understand value isn't necessarily the selling point here but I just personally prefer being full after spending $25+ hahah... That said, the steak in the Jack's Breakfast was amazing-- a bit more cooked than I requested but still very tender and flavorful. The pickled onions and grilled tomato were also a great touch and worked really well with the steak and green sauce. Again, my only gripe was that $25 later I was still hungry and had to go up the street to Brooklyn Bagel to get full. Seems like portions are generally pretty small here!",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joe K.,/user_details?userid=kU_VbMzgNFnXJVnYFJRD-g,"Newport Beach, CA",3/22/2021,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ariana B.,/user_details?userid=iMuheTKSoq6bszGVzUjoOg,"Hoboken, NJ",1/20/2020,4.0,"Great little spot in Chelsea! I've been to the other  location in the west village which is a little bit less congested, but food remained delicious!  The staff was very kind but due to the cold weather people waiting to be seated were crowding up the front of the restaurant and standing over people as they were eating. Other than that it's always a great experience at Jack's Wife Freda! I enjoyed a warm matcha drink and Mediterranean breakfast bowl.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kevin C.,/user_details?userid=lAOkhe0OG_hH39bFLlmxaA,"Brooklyn, NY",1/8/2019,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brooke P.,/user_details?userid=CSz-mV7qkc7UYcHc9MUAIA,"Athens, GA",6/29/2022,1.0,Terrible service. Mediocre at best food. Sat next to smelly subway entrance with broken fan so was uncomfortable and hot and nauseous the entire meal. Extremely overrated for the price and snobby staff.,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joshua Y.,/user_details?userid=fREbJAXl7pHbJSw90t764g,"Manhattan, NY",1/27/2021,1.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Huilin C.,/user_details?userid=6nayZnZHP662qIZg3FEtlQ,"Manhattan, NY",1/11/2020,1.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Madison W.,/user_details?userid=C1aDZnwYsskzFXnLom102Q,"New York, NY",6/25/2022,4.0,The food is great! I ordered the chicken prego and was really satisfied with that order - I also got the fries that came with which was good. The staff wasn't too good at refilling waters but I'll give them the benefit of the doubt that they were never not busy while I was there.,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Karolina E.,/user_details?userid=QApnxNTdxJINDSu2mYSUxw,"Brooklyn, Brooklyn, NY",1/18/2021,3.0,"Children's portions. If you want to eat, you should order at least a couple of dishes. The burger I ordered was medium rare, but in the end they brought it well done and slipghtly burnt. I can't complain about the quality of the products, but I'm hungry. Also, cheese is extra.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ankita N.,/user_details?userid=tb0POB_n3M9gK5sH3xpvog,"New York, NY",3/2/2020,4.0,"Was an opportunist last weekend, woke up early, got my coffee just to beat the crowd at Jacks wife Freda! Have been wanting to visit this place for almost dinosaur years and finally made it! We waited for 45 minutes but it was worth that extra effort!  I got the Green Shakshouka served with challah bread that were crispy and delicious! Only one tiny issue was that I asked mine with avocados which they forgot to add, but they got a plate of it in immediately when asked, my husband got the poached eggs with grilled tomatoes and halloumi which he really like, I tried the halloumi which were surprisingly soft and really good!. For drinks we got the Fresh Cantaloupe juice, they are actually freshly squeezed served in huge glasses. My hubby also got a side of fries that were thickly cut and crispy! Highly recommend!",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ashley P.,/user_details?userid=cJUmaRtImQZO4HBs4gQjjg,"New York, NY",8/29/2021,4.0,"This place is great! The vibes the food it was fantastic. I went on a saturday afternoon and it was very busy so i wonder how this would compare to a weeknight but overall it was a great experience. It was a little loud, so maybe not the best place for an intimate date but it was great place to eat some food and enjoy the vibes. Unfortunately our waiter forgot to put our order into the system and we waited a very long time for our meal but the waiter gave us drinks on the house to apologize. Although everything tasted great and was delicious, i was left wanting more. Therefore, i think my big critique of the restaurant would be portion size to price ratio. You definitely are not getting a bang for your buck but you are getting a somewhat appropriate size meal for what you are paying for, so maybe do not come and expect to get a giant plate of food and possibly order an appetizer first to make sure you leave satisfied.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alyce K.,/user_details?userid=OUaAUq51JB16W_qHGSEuDA,"New York, NY",10/23/2019,3.0,"Great brunch spot! Usually pretty busy so I would recommend going a little later like maybe around 2pm on a Saturday, which was when I stopped by. There was no wait for a party of 2, which was great. We were seated immediately and service was super fast. I had the green shakshuka, which came with the most delicious bread.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michelle D.,/user_details?userid=EqqT3zUNCQYwiD5sywsgAA,"Royal Oak, MI",1/27/2020,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
J F.,/user_details?userid=COJEVN-N0F-yRFtnhdPNkQ,"Marin County, CA",5/4/2022,3.0,"Was swayed by the long brunch lines I'd seen at the Soho edition and so took a seat at the Chelsea location. Service? No complaints (mostly. See below): Friendly and efficient. Food? Whoa. The standard burger was tired looking-- no zip to it. Onions probably sautéed 5-6 hours earlier. Dried and unappetizing. Burger done as requested but somehow dry. Fries were 6/10. Had obviously sat awhile. The bill: $20.45. I tendered a $20 and a $10 thinking I'd leave the $5. The server returned my ""change."" $9 in bills. Huh? I know cash is out of fashion but if you don't have coins, pass the discount on to me! As I was leaving, a three top of Gen Zs sat down. ""My sister says this place is overrated"" says one. Yup!",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Simran A.,/user_details?userid=du9DdBdEG8gkfxivYGn4JQ,"Los Angeles, CA",10/5/2019,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mike C.,/user_details?userid=bKEwoC1z2IfgF92EQLBQ2w,"ALLSTON, MA",11/25/2020,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Matteo G.,/user_details?userid=MZuCISR1ssi5PlGrHeusrA,"Manhattan, New York, NY",8/9/2020,4.0,"Great brunch with very diverse menu options. We went as a group of 4 on a Sunday during the pandemic. Outdoor seating is the only option other thank takeout and delivery. Thankfully we were seated right away facing 8th Avenue. We ordered multiple watermelon margaritas, which were really good but extremely pricy ($14), especially because they came in a very small glass packed with ice. In terms of food, we ordered the Whole Fish ($30), the Jack's Breakfast ($25), the Madame Freda ($19) and the Rosewater Waffle ($14). I personally had the Jack's Breakfast and found it filling and delicious. The plate came with a medium rare skirt medium sized skirt steak, two eggs any style (I picked poached), grilled tomatoes, pickled onions and one piece of sourdough bread. Additionally the plate came with a small side of their ""Freda's Everything Sauce"". The sauce is addicting, super tasty with a good spicy kick. Overall we had a very pleasant experience at this location, and will likely return.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nivi R.,/user_details?userid=mMUtDfRecxttDxdvjiGVXQ,"Manhattan, NY",12/14/2019,3.0,"I came to their Chelsea location after a long time recently. It was Saturday and I came here for brunch around noon. The wait for a table was over 90 minutes, but since I was by myself I was lucky to get a seat at the bar within 15 minutes of getting there. I got the latte and the green shashuka, both were pretty good. The staff is very friendly however at the bar, they seemed a little spaced out. I'll probably come back here but definitely will not be waiting for too long to get a seat.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sophie S.,/user_details?userid=beUR5S_vG1M61GsoLHsB3A,"Brooklyn, NY",11/2/2020,2.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brittney W.,/user_details?userid=YPEXY4RAUqdyPrhQdvl4wA,"Montgomery, TX",3/2/2020,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bhavnit K.,/user_details?userid=A1FN5F2OmjLxLhE44CLvgw,"Wood-Ridge, NJ",6/28/2019,5.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sritej A.,/user_details?userid=7J4KuK9ULSUZACQVhZ6KCQ,"Chandler, AZ",7/1/2019,4.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tracy Y.,/user_details?userid=T932QxU8wv-NzonxYJ1WDg,"New York, NY",8/13/2019,4.0,"Came her numerous times and I order the same thing, Prego roll. That being said, the service aren't the best and the fresh cantaloupe juice is not worth paying $8 for. Overall pretty good.",https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
davei d.,/user_details?userid=xuwqw1mGp5G0m7RIqXvrMw,"Brooklyn, NY",9/13/2019,3.0,No comment,https://www.yelp.com/biz/jacks-wife-freda-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
