Leslie S.,/user_details?userid=oZ4JQMwXsljri_7FEFm12w,"Miami Springs, FL",3/22/2023,5.0,No comment,https://www.yelp.com/biz/butler-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jessica L.,/user_details?userid=5Jyj4eHRlZHtyEWEgT764A,"New York, NY",10/9/2022,3.0,Came to this place to try. The appetizers were really good. The calamari a little different from most places. The batter was already seasoned and squeeze some lemons on it and you don't need marinara sauce. The takoyaki had the right amount of sauce on it. Some places usually drenched. The skewers were done well. But the sauce was too sweet. The chicken wings fried very well. But too much sauce overpowered the chicken. The don was okay. And the ramen unique flavor to it. Not a bad place to try. But I did not like the height of the food was at the appetizer and then went down from the entree. But my ramen unfortunately was too buttery and oily gave me a stomachache and had diarrhea. Flavors good. But maybe too buttery for the stomach. I would come back for the apps and maybe a different ramen that's not buttery or oily.,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joanne H.,/user_details?userid=Qp4MYYSB5_R2r2JsE0HvKA,"New York, NY",8/9/2022,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Wendy Y.,/user_details?userid=OUZqZcwXR-WDkBR9L4GGwg,"New York, NY",6/17/2022,4.0,"This is a great, low-key spot for Izakaya food and drinks. They have so many drinks, and even a bottled sake that comes in a cute keepsake glass with a doggo on it! My friends and I walked in without a reservation on a Friday night and were still able to get a table with no trouble. I like that the vibe is not pretentious at all, and there's no need to dress up to dine here. They have the usual Izakaya fare but we only ordered karage to share. The karage comes with a big portion. The chunks of chicken are meaty but tender and well battered. I also ordered the black garlic ramen, which was on par with what you would find at a ramen shop. Thick, smooth noodles, flavorful broth and the usual char sieu and soft boiled egg yolk made this an excellent bowl of ramen. My only complaint was that they only have one piece of char siew and half a  soft boiled egg while most places give 2 of each.",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Heather W.,/user_details?userid=pA2PE9UhQWM-OmxuITFomw,"New York, NY",3/6/2022,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Dveira R.,/user_details?userid=mFI4g6-LaSilAuu8WanDhQ,"Hyde Park, NY",8/1/2022,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nupur B.,/user_details?userid=bLyogqRBUW-GY_-fUFN3OQ,"Jersey City, NJ",12/5/2021,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kimberly W.,/user_details?userid=FKPUeSBvXP5vde2FSJOGow,"New York, NY",11/14/2021,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ashley F.,/user_details?userid=txDW_LwPCq0zT0o5809DyA,"Queens, NY",10/9/2021,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jonathan L.,/user_details?userid=QVVPFxGRs231Hu-Np37muQ,"Las Vegas, NV",1/30/2023,5.0,Love the food and great skewers,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ka C.,/user_details?userid=1QWSxW3IQnGXpIYGhD2h0Q,"Queens, NY",8/28/2021,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Liam C.,/user_details?userid=Z0GBxGYluuZSVkiUMv7fwg,"Manhattan, NY",9/16/2022,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Catherine S.,/user_details?userid=ui5rCpD_s8jMUuEDAHMn1Q,"San Francisco, CA",3/17/2023,5.0,The service is amazing and the food is great! Karaage Loaded Fries are definitely recommended,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Pasha T.,/user_details?userid=J2ST-whWexFSmlzHlkVfOg,"New York, NY",5/14/2022,1.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jimmy L.,/user_details?userid=cvNoxb-kLN3ikAxhLUzATw,"Gravesend, Brooklyn, NY",1/7/2023,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Angel J.,/user_details?userid=Pf3jabLlHkWE2BjnJHhqkw,"Brooklyn, NY",12/12/2021,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Samantha F.,/user_details?userid=k98hM9I0PkpQMiv99Jh4DA,"Holmdel, NJ",12/5/2021,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Steven F.,/user_details?userid=hk7GtGHgSlzHZUHPweI9Ng,"Manhattan, New York, NY",4/8/2022,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Krystal L.,/user_details?userid=xAp5kWuJLRQ3aJi5Fhej6A,"Marlboro, NJ",4/9/2021,5.0,"I returned yesterday to give this place a 2nd chance!! I'm happy to say that I was very very satisfied with the gyudon bowl I ordered. The fatty sliced beef and runny poached egg atop a bowl of steamy, saucy rice was such a dream in my mouth! The gyudon definitely out shines the ramen bowls here. I also ordered the chicken karrage as take-out for my boyfriend and he was a fan! This place will now be my go-to in the LES for japanese food! Can't wait to order that beef bowl again...and again...and again...",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Paul S.,/user_details?userid=eZPmCTe52MyGDECMO7Osug,"New York, NY",3/19/2020,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Stephanie C.,/user_details?userid=aABtfUsMdz514qcLc6zRZQ,"New York, NY",2/24/2020,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sharon I.,/user_details?userid=dtxj9x8seBTV0baV6DrgZg,"Miami, FL",4/19/2022,5.0,"Absolute gem of a place.   We were lucky that one of the neighborhood locals recommended this place, or we may have missed the excellent experience.  The food is excellent.  Every from the edamame with dressing, to the meat skewers and the spicy ramen - everything was delicious. We were there at lunch time and the service was really fast. Its a lovely chill ambience and we will definitely be back!!",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Emily K.,/user_details?userid=d7q2U3BEgqVokhF-VfDR6g,"Flushing, Queens, NY",10/18/2021,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
J G.,/user_details?userid=nC4-72LFoIsNlwPY7gVOrg,"Oxford, OH",12/29/2021,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Connor H.,/user_details?userid=kXxmGkLhzSOaV5XV1v8A7Q,"Lower East Side, New York, NY",8/20/2022,3.0,The meat in the ramen always feels a bit chewey/low grade. They have a nice beer selection from Japan and their chicken skewers are fantastic.,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
June S.,/user_details?userid=xLJhiR7QIbLTFWX6FzUQ7A,"New York, NY",1/28/2020,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Neetin G.,/user_details?userid=UaQj7Ybf5AcNjVl6RSPXug,"Manhattan, NY",12/4/2021,3.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Pamela K.,/user_details?userid=PnKiZnF90zJuZ3FKdcSw4Q,"Brooklyn, NY",2/14/2020,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
John H.,/user_details?userid=4hR8vGQZg2zv7OCIqgdCBw,"Manhattan, New York, NY",6/10/2021,2.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Megan L.,/user_details?userid=hLiN6Dnwz-OiTW2yLbUzZQ,"East Brunswick, NJ",10/11/2021,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kurtis W.,/user_details?userid=QBhlbYDMWlYSprUtNS18bQ,"OAKLAND GARDENS, NY",7/12/2022,5.0,"Food's amazing, especially their croquette and skewered pork belly 100% would recommend!",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tiffany M.,/user_details?userid=IEmpN_chVUcF1v6vYVSp5A,"Rego Park, NY",4/21/2021,4.0,"Definitely a gem. LARGE variety of international beers, sake, and wine. Affordable and delicious dishes that are well portioned and leave you wanting more. Staff is friendly and always able to recommend great selections. Great place for a quick late night bite!",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vineeth N.,/user_details?userid=p_ZJ3Kjg68EOYzcXiLI7Ag,"Boston, MA",12/1/2020,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Anthony S.,/user_details?userid=u12EtE701ZO7XlKG8emklA,"Queens, NY",2/7/2021,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Scott S.,/user_details?userid=Ek3j1ZtGVnXWFYsBhiQrEA,"Alamo Heights, TX",5/27/2022,5.0,"Casual, a little funky, great choices for ramen, don, small plates. Busy Friday night but nicely handled a last minute reservation change. Everything we had was fantastic! Definitely a place we'll take friends",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mark M.,/user_details?userid=zEScXluDe6Nhk_qTfQapaw,"Lower East Side, Manhattan, NY",3/10/2022,5.0,"We live in the Lower East Side but somehow missed this place until now.  Not many lunch places open these days in LES, so we headed over to try it.  Boy, what a find!  To start with, they opened the outdoor seating just for us, and it has open/close windows.  The food was delicious, and we enjoyed what the owner said was the largest selection of Japanese beers in the US.  We started with the potato croquettes, which were delicious.   This was followed by (for me) the Yakiniku (absolutely awesome) and the house fries with cheese.  My (vegetarian) wife had the spicy vegetarian ramen, which she loved.  The service was awesome, the owner a super interesting guy to speak with.  We definitely will be back, again and again.",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Steve W.,/user_details?userid=d2SmmiFbMXUxT5-cTzu0OQ,"New York, NY",9/15/2021,3.0,"If you have HIGH expectations for ramen, I do not think that this is the place.   Juraku cannot compete with Ippudo Ramen and Menkoi Sato unfortunately.  It's just okay flavor.  For example, I ordered the shishito peppers, but it came with no salt but a cheap lemon.  At Ippudo Ramen, they serve their shishito peppers with yuzu salt, which is a game-changer.",https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah P.,/user_details?userid=PQRrKlyxZ8mJponoP8MU5Q,"New York, NY",11/2/2018,1.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gal R.,/user_details?userid=0xBm-EY2QdG_EnLJjg6HSA,"New York, NY",6/9/2021,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Amy L.,/user_details?userid=X3a7pzzpnaZkEiJ_TLHnNw,"Brooklyn, NY",3/7/2021,4.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Andy Y.,/user_details?userid=LGcI9uji_7rY35B_s5tJ_w,"Los Angeles, CA",1/7/2020,3.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Betty Y.,/user_details?userid=uRhVbKrwF04eTAyXYJkDoA,"Brooklyn, NY",5/17/2018,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Angelo S.,/user_details?userid=rxE67Jn5vYWISZYP6diQAw,"New York, NY",12/18/2021,5.0,No comment,https://www.yelp.com/biz/izakaya-juraku-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
